date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:24:27	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:24:21%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c127556eb12db6584cda2d5_ok016---Vintage-Movie-Viewer-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c127556eb12db6584cda2d5_ok016---Vintage-Movie-Viewer-01.jpg_	(from https://www.okalpha.co/shop)
22:24:27	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:24:21%20GMT	https://www.okalpha.co/shop/vintage-movie-viewer	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/vintage-movie-viewer	(from https://www.okalpha.co/shop)
22:24:27	157169/157169	---M--	200	added ('OK')	image/jpeg	etag:%22e1438067f2056ba2e79cdaa9f5544cde%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceebe0ea1986c3ddea36f_ok004-McDonalds-Thermo-01.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceebe0ea1986c3ddea36f_ok004-McDonalds-Thermo-01.jpg	(from https://www.okalpha.co/shop/mcdonalds-thermo-mug)
22:24:29	215723/215723	---M--	200	added ('OK')	image/jpeg	etag:%2292e66d131e590693383962440146811c%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceec07acbaf3564bacb7f_ok004-McDonalds-Thermo-02.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceec07acbaf3564bacb7f_ok004-McDonalds-Thermo-02.jpg	(from https://www.okalpha.co/shop/mcdonalds-thermo-mug)
22:24:31	143636/143636	---M--	200	added ('OK')	image/jpeg	etag:%22539689ba29f3470ec7919061659e6a30%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceec1d9afac1027af40ad_ok004-McDonalds-Thermo-03.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceec1d9afac1027af40ad_ok004-McDonalds-Thermo-03.jpg	(from https://www.okalpha.co/shop/mcdonalds-thermo-mug)
22:24:31	407109/407109	---M--	200	added ('OK')	image/jpeg	etag:%2210490dc5b9394bba2e6af8d1d901ffdd%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c12653319a94a684708fce3_ok018---Vintage-Noise-Maker-01.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c12653319a94a684708fce3_ok018---Vintage-Noise-Maker-01.jpg	(from https://www.okalpha.co/shop/vintage-noise-maker)
22:24:31	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:24:30%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceebe0ea1986c3ddea36f_ok004-McDonalds-Thermo-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceebe0ea1986c3ddea36f_ok004-McDonalds-Thermo-01.jpg_	(from https://www.okalpha.co/shop)
22:24:32	299469/299469	---M--	200	added ('OK')	image/jpeg	etag:%22f16c81302aa2e9f13fb30e72f09bea85%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceefa5744ab7ee5b3cfcb_ok018---Vintage-Noise-Maker-02.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceefa5744ab7ee5b3cfcb_ok018---Vintage-Noise-Maker-02.jpg	(from https://www.okalpha.co/shop/vintage-noise-maker)
22:24:33	144559/144559	---M--	200	added ('OK')	image/jpeg	etag:%221f0224c1e19c28dfaa262665c6448777%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceefbd9afac62aaaf40b2_ok018---Vintage-Noise-Maker-03.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceefbd9afac62aaaf40b2_ok018---Vintage-Noise-Maker-03.jpg	(from https://www.okalpha.co/shop/vintage-noise-maker)
22:24:34	262521/262521	---M--	200	added ('OK')	image/jpeg	etag:%22401c61293caa9079f7bcbf9484600901%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef185744ab2499b3cfcd_ok020-McDonalds-Watch-01.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef185744ab2499b3cfcd_ok020-McDonalds-Watch-01.jpg	(from https://www.okalpha.co/shop/retro-mcdonalds-watch)
22:24:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:24:34%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c12653319a94a684708fce3_ok018---Vintage-Noise-Maker-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c12653319a94a684708fce3_ok018---Vintage-Noise-Maker-01.jpg_	(from https://www.okalpha.co/shop)
22:24:34	314453/314453	---M--	200	added ('OK')	image/jpeg	etag:%22210b223d1777694502a6f191f8f777c6%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef16235a94e9614a7f6d_ok020-McDonalds-Watch-02.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef16235a94e9614a7f6d_ok020-McDonalds-Watch-02.jpg	(from https://www.okalpha.co/shop/retro-mcdonalds-watch)
22:24:39	288107/288107	---M--	200	added ('OK')	image/jpeg	etag:%222c89045321650cbfd1445ec710b2fd67%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef1a235a94b9f24a7f70_ok020-McDonalds-Watch-03.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef1a235a94b9f24a7f70_ok020-McDonalds-Watch-03.jpg	(from https://www.okalpha.co/shop/retro-mcdonalds-watch)
22:24:57	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:24:36%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef185744ab2499b3cfcd_ok020-McDonalds-Watch-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef185744ab2499b3cfcd_ok020-McDonalds-Watch-01.jpg_	(from https://www.okalpha.co/shop)
22:24:57	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:24:37%20GMT	https://www.okalpha.co/shop/retro-water-jug-and-cups	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/retro-water-jug-and-cups	(from https://www.okalpha.co/shop)
22:24:57	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:24:37%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef92235a941e5a4a7f78_ok015-Retro-Water-Jug-03.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef92235a941e5a4a7f78_ok015-Retro-Water-Jug-03.jpg_	(from https://www.okalpha.co/shop)
22:24:58	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:24:40%20GMT	https://www.okalpha.co/shop/pointer-light	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/pointer-light	(from https://www.okalpha.co/shop)
22:24:59	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:24:59%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1269b652f2f617406646bf_ok010---Flashlight-Pointer-03.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1269b652f2f617406646bf_ok010---Flashlight-Pointer-03.jpg_	(from https://www.okalpha.co/shop)
22:25:00	145489/145489	---M--	200	added ('OK')	image/jpeg	etag:%226fae424b1eefe12c794c8f0f18882294%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf345d9afacaec3af410d_ok017-Dairy-Queen-Bowls-02.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf345d9afacaec3af410d_ok017-Dairy-Queen-Bowls-02.jpg	(from https://www.okalpha.co/shop/vintage-dairy-queen-bowls)
22:25:01	149680/149680	---M--	200	added ('OK')	image/jpeg	etag:%22cedddd0b59f099f3bc05379377bf05ec%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf343235a942fbc4a7fbc_ok017-Dairy-Queen-Bowls-01.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf343235a942fbc4a7fbc_ok017-Dairy-Queen-Bowls-01.jpg	(from https://www.okalpha.co/shop/vintage-dairy-queen-bowls)
22:25:04	199327/199327	---M--	200	added ('OK')	image/jpeg	etag:%2275048c8b93627f8ddf404b7496841d1a%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3470ea198971adea3dd_ok017-Dairy-Queen-Bowls-03.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3470ea198971adea3dd_ok017-Dairy-Queen-Bowls-03.jpg	(from https://www.okalpha.co/shop/vintage-dairy-queen-bowls)
22:25:23	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:02%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf345d9afacaec3af410d_ok017-Dairy-Queen-Bowls-02.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf345d9afacaec3af410d_ok017-Dairy-Queen-Bowls-02.jpg_	(from https://www.okalpha.co/shop)
22:25:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:03%20GMT	https://www.okalpha.co/shop/retro-viewmaster	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/retro-viewmaster	(from https://www.okalpha.co/shop)
22:25:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:03%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c12631619a94a5d2008fcad_ok009---Retro-Viewmaster-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c12631619a94a5d2008fcad_ok009---Retro-Viewmaster-01.jpg_	(from https://www.okalpha.co/shop)
22:25:26	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:05%20GMT	https://www.okalpha.co/shop/vintage-toy-train	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/vintage-toy-train	(from https://www.okalpha.co/shop)
22:25:27	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:25%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf0f876d7bff4096ee148_ok030-Fisher-Price-Toy-Train-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf0f876d7bff4096ee148_ok030-Fisher-Price-Toy-Train-01.jpg_	(from https://www.okalpha.co/shop)
22:25:27	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:25%20GMT	https://www.okalpha.co/shop/kids-scrabble	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/kids-scrabble	(from https://www.okalpha.co/shop)
22:25:27	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:25%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3870bb87bc83786c5af_ok028-Junior-Scrabble-02.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3870bb87bc83786c5af_ok028-Junior-Scrabble-02.jpg_	(from https://www.okalpha.co/shop)
22:25:28	277545/277545	---M--	200	added ('OK')	image/jpeg	etag:%22daefe612c1ad868b5c7ce9c91b7fb994%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3bf529e7234d660516e_ok005-Mago-Toys-Maker-01.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3bf529e7234d660516e_ok005-Mago-Toys-Maker-01.jpg	(from https://www.okalpha.co/shop/mago-toys-maker)
22:25:29	279025/279025	---M--	200	added ('OK')	image/jpeg	etag:%22b69decf1dfd5ec9d73a075c4e1999de7%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3c2529e7251e260516f_ok005-Mago-Toys-Maker-02.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3c2529e7251e260516f_ok005-Mago-Toys-Maker-02.jpg	(from https://www.okalpha.co/shop/mago-toys-maker)
22:25:30	332798/332798	---M--	200	added ('OK')	image/jpeg	etag:%2260030ca32ae096a1eaf0d6da7f012043%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3c6d9afacad62af4116_ok005-Mago-Toys-Maker-03.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3c6d9afacad62af4116_ok005-Mago-Toys-Maker-03.jpg	(from https://www.okalpha.co/shop/mago-toys-maker)
22:25:31	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:31%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3bf529e7234d660516e_ok005-Mago-Toys-Maker-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3bf529e7234d660516e_ok005-Mago-Toys-Maker-01.jpg_	(from https://www.okalpha.co/shop)
22:25:31	146467/146467	---M--	200	added ('OK')	image/jpeg	etag:%2285ac7e2b16b625615c43fd3c12a04dec%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdb577acbafcaa1baca55_ok021-PIFCO-Electric-Clock-01.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdb577acbafcaa1baca55_ok021-PIFCO-Electric-Clock-01.jpg	(from https://www.okalpha.co/shop/pifco-electric-clock)
22:25:33	163684/163684	---M--	200	added ('OK')	image/jpeg	etag:%224985fe30a3e2233404221c1d2027a0d8%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdb5c5744aba2b6b3cee4_ok021-PIFCO-Electric-Clock-02.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdb5c5744aba2b6b3cee4_ok021-PIFCO-Electric-Clock-02.jpg	(from https://www.okalpha.co/shop/pifco-electric-clock)
22:25:36	196864/196864	---M--	200	added ('OK')	image/jpeg	etag:%22311b531dd22538a7d6fb8b9ffe9199a5%22	https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdb5e7acbaf60e0baca56_ok021-PIFCO-Electric-Clock-03.jpg	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdb5e7acbaf60e0baca56_ok021-PIFCO-Electric-Clock-03.jpg	(from https://www.okalpha.co/shop/pifco-electric-clock)
22:25:55	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:35%20GMT	https://www.okalpha.co/shop/mcdonalds-olympic-mugs	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/mcdonalds-olympic-mugs	(from https://www.okalpha.co/shop)
22:25:55	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:35%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdb577acbafcaa1baca55_ok021-PIFCO-Electric-Clock-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdb577acbafcaa1baca55_ok021-PIFCO-Electric-Clock-01.jpg_	(from https://www.okalpha.co/shop)
22:25:56	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:35%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf4230ea198cf36dea3ed_ok013-Olympic-Mugs-03.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf4230ea198cf36dea3ed_ok013-Olympic-Mugs-03.jpg_	(from https://www.okalpha.co/shop)
22:25:57	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:37%20GMT	https://www.okalpha.co/contact	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/contact	(from https://www.okalpha.co/)
22:26:18	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:57%20GMT	https://www.okalpha.co/work/stamp	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/work/stamp	(from https://www.okalpha.co/)
22:26:18	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:57%20GMT	https://www.okalpha.co/work/innovocean	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/work/innovocean	(from https://www.okalpha.co/)
22:26:18	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:57%20GMT	https://www.okalpha.co/work/over-ar	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/work/over-ar	(from https://www.okalpha.co/work)
22:26:20	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:25:59%20GMT	https://www.okalpha.co/work/indiefin-tvtail	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/work/indiefin-tvtail	(from https://www.okalpha.co/work)
22:26:40	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:26:19%20GMT	https://www.okalpha.co/work/over-motion	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/work/over-motion	(from https://www.okalpha.co/work)
22:26:40	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:26:19%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdc2cac10cd60f6966b66_ok000-Okalpha-Enamel-Pin-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdc2cac10cd60f6966b66_ok000-Okalpha-Enamel-Pin-01.jpg_	(from https://www.okalpha.co/shop)
22:26:40	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:26:19%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1269e0cde23842f0e92a1f_ok040---Mondrian-Coloured-Pencils-02.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1269e0cde23842f0e92a1f_ok040---Mondrian-Coloured-Pencils-02.jpg_	(from https://www.okalpha.co/shop)
22:26:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:26:21%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c78e117a6ddc93097226331_ok015-Retro-Water-Jug-03.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c78e117a6ddc93097226331_ok015-Retro-Water-Jug-03.jpg_	(from https://www.okalpha.co/shop)
22:27:02	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:26:41%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdcab08dbeb67f1056ab1_ok002-Goofy-Bin-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdcab08dbeb67f1056ab1_ok002-Goofy-Bin-01.jpg_	(from https://www.okalpha.co/shop)
22:27:02	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:26:41%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/63e0b9d1d2a0eb0206066c7c_Gridlock-Sold.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/63e0b9d1d2a0eb0206066c7c_Gridlock-Sold.jpg_	(from https://www.okalpha.co/shop)
22:27:02	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:26:41%20GMT	https://www.okalpha.co/shop/vintage-movie-viewer	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/vintage-movie-viewer	(from https://www.okalpha.co/shop)
22:27:04	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:26:43%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c127556eb12db6584cda2d5_ok016---Vintage-Movie-Viewer-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c127556eb12db6584cda2d5_ok016---Vintage-Movie-Viewer-01.jpg_	(from https://www.okalpha.co/shop)
22:27:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:04%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceebe0ea1986c3ddea36f_ok004-McDonalds-Thermo-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1ceebe0ea1986c3ddea36f_ok004-McDonalds-Thermo-01.jpg_	(from https://www.okalpha.co/shop)
22:27:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:04%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c12653319a94a684708fce3_ok018---Vintage-Noise-Maker-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c12653319a94a684708fce3_ok018---Vintage-Noise-Maker-01.jpg_	(from https://www.okalpha.co/shop)
22:27:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:04%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef185744ab2499b3cfcd_ok020-McDonalds-Watch-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef185744ab2499b3cfcd_ok020-McDonalds-Watch-01.jpg_	(from https://www.okalpha.co/shop)
22:27:26	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:05%20GMT	https://www.okalpha.co/shop/retro-water-jug-and-cups	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/retro-water-jug-and-cups	(from https://www.okalpha.co/shop)
22:27:47	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:26%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef92235a941e5a4a7f78_ok015-Retro-Water-Jug-03.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cef92235a941e5a4a7f78_ok015-Retro-Water-Jug-03.jpg_	(from https://www.okalpha.co/shop)
